filename,concept,start_time,start_sec,duration_sec,offset,csv_start_sec
JBIL_021_A_twenty-one_Kalh01.wav,twenty-one,0:18:44.842,1124.842,0.786,884.0,240.842
JBIL_022_A_thirty_Kalh01.wav,thirty,0:18:59.359,1139.359,0.64,884.0,255.359
JBIL_023_A_forty_Kalh01.wav,forty,0:19:03.163,1143.163,0.5,884.0,259.163
JBIL_024_A_fifty_Kalh01.wav,fifty,0:19:13.000,1153.0,0.833,884.0,269.0
JBIL_025_A_sixty_Kalh01.wav,sixty,0:19:28.152,1168.152,0.847,884.0,284.152
JBIL_026_A_seventy_Kalh01.wav,seventy,0:19:37.526,1177.526,0.695,884.0,293.526
JBIL_027_A_eighty_Kalh01.wav,eighty,0:19:45.311,1185.311,0.688,884.0,301.311
JBIL_028_A_ninety_Kalh01.wav,ninety,0:20:15.267,1215.267,0.596,884.0,331.267
JBIL_029_A_one_hundred_Kalh01.wav,one hundred,0:20:26.190,1226.19,0.56,884.0,342.19
JBIL_030_A_two_hundred_Kalh01.wav,two hundred,0:20:56.519,1256.519,0.731,884.0,372.519
JBIL_031_A_head_Kalh01.wav,head,0:21:23.479,1283.479,0.768,884.0,399.479
JBIL_031_B_head_Kalh01.wav,head,0:22:22.412,1342.412,0.822,884.0,458.412
JBIL_032_A_hair_Kalh01.wav,hair,0:23:01.686,1381.686,0.533,884.0,497.686
JBIL_033_A_eye_Kalh01.wav,eye,0:23:11.552,1391.552,0.551,884.0,507.552
JBIL_034_A_nose_Kalh01.wav,nose,0:23:23.883,1403.883,0.686,884.0,519.883
JBIL_035_A_ear_Kalh01.wav,ear,0:23:33.935,1413.935,0.686,884.0,529.935
JBIL_036_A_mouth_Kalh01.wav,mouth,0:23:49.233,1429.233,0.569,884.0,545.233
JBIL_037_A_tooth_Kalh01.wav,tooth,0:24:11.419,1451.419,0.74,884.0,567.419
JBIL_037_B_tooth_Kalh01.wav,tooth,0:24:29.645,1469.645,0.677,884.0,585.645
JBIL_038_A_tongue_Kalh01.wav,tongue,0:24:44.502,1484.502,0.677,884.0,600.502
JBIL_039_A_neck_Kalh01.wav,neck,0:24:53.138,1493.138,0.505,884.0,609.138
JBIL_040_A_throat_Kalh01.wav,throat,0:25:14.828,1514.828,0.605,884.0,630.828
JBIL_040_B_throat_Kalh01.wav,throat,0:25:27.261,1527.261,0.542,884.0,643.261
JBIL_041_A_arm_Kalh01.wav,arm,0:26:16.000,1576.0,0.5,884.0,692.0
JBIL_042_A_hand_Kalh01.wav,hand,0:26:23.877,1583.877,0.777,884.0,699.877
JBIL_043_A_elbow_Kalh01.wav,elbow,0:26:40.858,1600.858,0.894,884.0,716.858
JBIL_043_B_elbow_Kalh01.wav,elbow,0:26:56.667,1616.667,1.039,884.0,732.667
JBIL_044_A_finger_Kalh01.wav,finger,0:28:53.447,1733.447,0.722,884.0,849.447
JBIL_045_A_nail_Kalh01.wav,nail,0:29:12.378,1752.378,0.621,884.0,868.378
JBIL_046_A_chest_Kalh01.wav,chest,0:29:31.116,1771.116,0.883,884.0,887.116
JBIL_047_A_stomach_belly_Kalh01.wav,stomach (belly),0:29:51.675,1791.675,0.632,884.0,907.675
JBIL_048_A_stomach_organ_Kalh01.wav,stomach (organ),0:30:06.241,1806.241,0.524,884.0,922.241
JBIL_049_A_guts_Kalh01.wav,guts,0:30:48.469,1848.469,0.795,884.0,964.469
JBIL_050_A_navel_Kalh01.wav,navel,0:31:08.467,1868.467,0.695,884.0,984.467
JBIL_051_A_back_Kalh01.wav,back,0:31:17.000,1877.0,0.629,884.0,993.0
JBIL_052_A_leg_Kalh01.wav,leg,0:31:25.202,1885.202,0.731,884.0,1001.202
JBIL_053_A_thigh_Kalh01.wav,thigh,0:32:19.631,1939.631,0.704,884.0,1055.631
JBIL_054_A_knee_Kalh01.wav,knee,0:32:31.414,1951.414,0.822,884.0,1067.414
JBIL_054_B_knee_Kalh01.wav,knee,0:32:50.422,1970.422,0.795,884.0,1086.422
JBIL_055_A_foot_Kalh01.wav,foot,0:33:01.285,1981.285,0.5,884.0,1097.285
JBIL_056_A_skin_Kalh01.wav,skin,0:33:10.000,1990.0,0.746,884.0,1106.0
